,index,Path,blood,cancer,normal tissue,stroma
282,7771,tissue_classification/normal/FIMM_14219_C.mrxs_NormalTile 169.png,0,0,1,0
283,7332,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 369.png,0,0,1,0
284,4756,tissue_classification/cancer/TCGA-A3-A8OW_25532_26404_cancer_1228.png,0,1,0,0
285,11885,tissue_classification/stroma/FIMM_22243_C.mrxs_StromaTile 116.png,0,0,0,1
286,12939,tissue_classification/stroma/TCGA-BP-4173_57225_5886_stroma_1562.png,0,0,0,1
287,7140,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 177.png,0,0,1,0
288,8711,tissue_classification/normal/TCGA-BP-4170_15803_29393_normal_738.png,0,0,1,0
289,3098,tissue_classification/cancer/TCGA-CZ-4860_33780_26208_cancer_282.png,0,1,0,0
290,5435,tissue_classification/cancer/TCGA-B0-4690_34659_73689_cancer_4808.png,0,1,0,0
291,9180,tissue_classification/normal/TCGA-CJ-4899_12026_8559_normal_1464.png,0,0,1,0
292,10776,tissue_classification/normal/TCGA-B0-5083_11917_35033_normal_4831.png,0,0,1,0
293,12716,tissue_classification/stroma/TCGA-B0-4813_74640_22004_stroma_485.png,0,0,0,1
294,13783,tissue_classification/stroma/FIMM6_2_ML1412121.mrxs_OtherTile 262.png,0,0,0,1
295,1961,tissue_classification/cancer/TCGA-B0-5711_21738_6427_cancer_3223.png,0,1,0,0
296,13838,tissue_classification/stroma/FIMM6_2_ML1412121.mrxs_OtherTile 359.png,0,0,0,1
297,7868,tissue_classification/normal/FIMM_22243_C.mrxs_NormalTile 193.png,0,0,1,0
298,3371,tissue_classification/cancer/FIMM6_2_ML1412121.mrxs_TumorTile 213.png,0,1,0,0
299,12635,tissue_classification/stroma/TCGA-B0-4696_68090_5841_stroma_1295.png,0,0,0,1
300,7111,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 148.png,0,0,1,0
301,4233,tissue_classification/cancer/TCGA-A3-3326_16181_33498_cancer_5714.png,0,1,0,0
302,7783,tissue_classification/normal/FIMM_22243_C.mrxs_NormalTile 108.png,0,0,1,0
303,9915,tissue_classification/normal/TCGA-G6-A8L8_95902_6002_normal_5014.png,0,0,1,0
304,9897,tissue_classification/normal/TCGA-G6-A8L8_95302_6002_normal_4993.png,0,0,1,0
305,2393,tissue_classification/cancer/TCGA-BP-4981_64904_10305_other_3774.png,0,1,0,0
306,8721,tissue_classification/normal/TCGA-BP-4170_16103_26693_normal_748.png,0,0,1,0
307,1442,tissue_classification/cancer/TCGA-A3-3358_30895_8850_cancer_9639.png,0,1,0,0
308,9966,tissue_classification/normal/TCGA-G6-A8L8_97702_5702_normal_5066.png,0,0,1,0
309,4011,tissue_classification/cancer/TCGA-A3-3326_12281_37098_cancer_5492.png,0,1,0,0
310,8063,tissue_classification/normal/TCGA-B0-4699_9490_56690_normal_3337.png,0,0,1,0
311,7318,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 355.png,0,0,1,0
312,1942,tissue_classification/cancer/TCGA-B0-5096_33205_26508_cancer_110.png,0,1,0,0
313,11225,tissue_classification/normal/TCGA-B0-5083_32800_27182_normal_4461.png,0,0,1,0
314,6599,tissue_classification/cancer/TCGA-B0-4828_48337_38588_cancer_6154.png,0,1,0,0
315,6593,tissue_classification/cancer/TCGA-B0-4828_48337_36788_cancer_6148.png,0,1,0,0
316,12755,tissue_classification/stroma/TCGA-B0-4852_55567_50891_stroma_645.png,0,0,0,1
317,6565,tissue_classification/cancer/TCGA-B0-4828_47737_39788_cancer_6120.png,0,1,0,0
318,1929,tissue_classification/cancer/TCGA-B0-4823_78188_32736_cancer_133.png,0,1,0,0
319,538,tissue_classification/cancer/FIMM_2973.mrxs_TumorTile 41.png,0,1,0,0
320,9187,tissue_classification/normal/TCGA-CJ-4899_12326_9159_normal_1485.png,0,0,1,0
321,1688,tissue_classification/cancer/TCGA-A3-A6NL_39936_8177_cancer_6758.png,0,1,0,0
322,899,tissue_classification/cancer/FIMM_14219_C.mrxs_TumorTile 72.png,0,1,0,0
323,11956,tissue_classification/stroma/FIMM_22243_C.mrxs_StromaTile 187.png,0,0,0,1
324,6369,tissue_classification/cancer/TCGA-B0-4828_44737_37988_cancer_5924.png,0,1,0,0
325,2027,tissue_classification/cancer/TCGA-B0-5711_23538_7027_cancer_3299.png,0,1,0,0
326,9220,tissue_classification/normal/TCGA-CJ-4899_8126_12759_normal_1231.png,0,0,1,0
327,7888,tissue_classification/normal/TCGA-A3-3376_4320_26380_cancer_948.png,0,0,1,0
328,8419,tissue_classification/normal/TCGA-B0-5812_36754_45704_normal_939.png,0,0,1,0
329,6928,tissue_classification/cancer/TCGA-B0-4847_73920_57179_cancer_3733.png,0,1,0,0
330,4423,tissue_classification/cancer/TCGA-A3-3359_18625_37138_cancer_9149.png,0,1,0,0
331,12363,tissue_classification/stroma/TCGA-A3-A8OW_24632_26704_stroma_468.png,0,0,0,1
332,12856,tissue_classification/stroma/TCGA-B0-5109_48086_35408_stroma_994.png,0,0,0,1
333,6380,tissue_classification/cancer/TCGA-B0-4828_45037_35588_cancer_5935.png,0,1,0,0
334,10753,tissue_classification/normal/TCGA-B0-5083_11317_39533_normal_4808.png,0,0,1,0
335,8019,tissue_classification/normal/FIMM6_2_ML1412121.mrxs_ImageTile 17.png,0,0,1,0
336,2738,tissue_classification/cancer/TCGA-CJ-4881_89703_32008_cancer_755.png,0,1,0,0
337,4041,tissue_classification/cancer/TCGA-A3-3326_12881_35298_cancer_5522.png,0,1,0,0
338,194,tissue_classification/blood/TCGA-AK-3431_10270_32460_blood_40.png,1,0,0,0
339,876,tissue_classification/cancer/FIMM_14219_C.mrxs_TumorTile 49.png,0,1,0,0
340,998,tissue_classification/cancer/TCGA-A3-3365_8328_19186_cancer_472.png,0,1,0,0
341,190,tissue_classification/blood/TCGA-A3-3328_41781_53306_blood_97.png,1,0,0,0
342,7151,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 188.png,0,0,1,0
343,13255,tissue_classification/stroma/TCGA-BP-4781_30819_43711_stroma_907.png,0,0,0,1
344,9990,tissue_classification/normal/TCGA-G6-A8L8_98602_7502_normal_5090.png,0,0,1,0
345,1715,tissue_classification/cancer/TCGA-A3-A6NL_40536_7577_cancer_6785.png,0,1,0,0
346,4936,tissue_classification/cancer/TCGA-AK-3436_10667_46464_cancer_8541.png,0,1,0,0
347,10782,tissue_classification/normal/TCGA-B0-5083_11917_36833_normal_4837.png,0,0,1,0
348,11702,tissue_classification/stroma/FIMM_22243_C.mrxs_StromaTile 44.png,0,0,0,1
349,3001,tissue_classification/cancer/TCGA-CZ-4856_7949_11956_cancer_9576.png,0,1,0,0
350,8362,tissue_classification/normal/TCGA-B0-5812_35854_45704_normal_882.png,0,0,1,0
351,8191,tissue_classification/normal/TCGA-B0-5083_7717_35633_normal_4568.png,0,0,1,0
352,5924,tissue_classification/cancer/TCGA-B0-4701_14844_32350_cancer_6397.png,0,1,0,0
353,4939,tissue_classification/cancer/TCGA-AK-3436_10967_45264_cancer_8544.png,0,1,0,0
354,207,tissue_classification/blood/TCGA-B0-4823_23812_51042_blood_26.png,1,0,0,0
355,3840,tissue_classification/cancer/TCGA-A3-3324_12610_22325_cancer_9791.png,0,1,0,0
356,3163,tissue_classification/cancer/TCGA-CZ-5987_72730_35335_cancer_982.png,0,1,0,0
357,7162,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 199.png,0,0,1,0
358,7490,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 527.png,0,0,1,0
359,3682,tissue_classification/cancer/FIMM6_76_ML1412195.mrxs_TumorTile 87.png,0,1,0,0
360,1293,tissue_classification/cancer/FIMM6_2_ML1412121.mrxs_TumorTile 51.png,0,1,0,0
361,512,tissue_classification/cancer/FIMM_2973.mrxs_TumorTile 15.png,0,1,0,0
362,13202,tissue_classification/stroma/TCGA-BP-4781_28719_43711_stroma_852.png,0,0,0,1
363,3878,tissue_classification/cancer/TCGA-A3-3324_13510_21425_cancer_9830.png,0,1,0,0
364,2068,tissue_classification/cancer/TCGA-B0-5711_24438_9127_cancer_3343.png,0,1,0,0
365,6601,tissue_classification/cancer/TCGA-B0-4828_48337_39188_cancer_6156.png,0,1,0,0
366,2851,tissue_classification/cancer/TCGA-CJ-4884_32762_31930_cancer_572.png,0,1,0,0
367,9309,tissue_classification/normal/TCGA-CZ-5470_27632_53551_normal_101.png,0,0,1,0
368,10497,tissue_classification/normal/TCGA-B0-4699_23500_65975_normal_3410.png,0,0,1,0
369,4405,tissue_classification/cancer/TCGA-A3-3359_18325_37138_cancer_9131.png,0,1,0,0
370,1670,tissue_classification/cancer/TCGA-A3-A6NL_39636_7277_cancer_6740.png,0,1,0,0
371,9764,tissue_classification/normal/TCGA-EU-5907_8655_51897_normal_1738.png,0,0,1,0
372,12121,tissue_classification/stroma/TCGA-AK-3431_62027_6586_stroma_176.png,0,0,0,1
373,584,tissue_classification/cancer/FIMM_2973.mrxs_TumorTile 87.png,0,1,0,0
374,13623,tissue_classification/stroma/TCGA-G6-A8L8_96502_7802_stroma_2151.png,0,0,0,1
375,10259,tissue_classification/normal/TCGA-A3-A8OV_62884_11206_normal_5824.png,0,0,1,0
376,354,tissue_classification/blood/TCGA-B2-5633_26300_10187_blood_245.png,1,0,0,0
377,12779,tissue_classification/stroma/TCGA-B0-5083_7717_37733_normal_4575.png,0,0,0,1
378,2293,tissue_classification/cancer/TCGA-BP-4775_70033_69433_cancer_835.png,0,1,0,0
379,2406,tissue_classification/cancer/TCGA-BP-4981_66104_10605_other_3826.png,0,1,0,0
380,6906,tissue_classification/cancer/TCGA-B0-4847_73320_55079_cancer_3695.png,0,1,0,0
381,4480,tissue_classification/cancer/TCGA-A3-3359_19525_38938_cancer_9207.png,0,1,0,0
382,1362,tissue_classification/cancer/FIMM6_76_ML1412195.mrxs_TumorTile 3.png,0,1,0,0
383,4196,tissue_classification/cancer/TCGA-A3-3326_15581_33198_cancer_5677.png,0,1,0,0
384,4257,tissue_classification/cancer/TCGA-A3-3326_16481_35298_cancer_5738.png,0,1,0,0
385,11483,tissue_classification/stroma/FIMM_2973.mrxs_StromaTile 196.png,0,0,0,1
386,12019,tissue_classification/stroma/TCGA-A3-3317_6213_9696_stroma_2688.png,0,0,0,1
387,7785,tissue_classification/normal/FIMM_22243_C.mrxs_NormalTile 110.png,0,0,1,0
388,10558,tissue_classification/normal/TCGA-B0-4699_25000_65675_normal_3471.png,0,0,1,0
389,6703,tissue_classification/cancer/TCGA-B0-4828_68387_27833_cancer_5896.png,0,1,0,0
390,7192,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 229.png,0,0,1,0
391,2084,tissue_classification/cancer/TCGA-B0-5711_25038_6727_cancer_3361.png,0,1,0,0
392,265,tissue_classification/blood/TCGA-BP-4982_45194_48897_blood_74.png,1,0,0,0
393,308,tissue_classification/blood/TCGA-B0-4710_30328_27936_blood_136.png,1,0,0,0
394,2890,tissue_classification/cancer/TCGA-CJ-4884_33662_31930_cancer_611.png,0,1,0,0
395,3035,tissue_classification/cancer/TCGA-CZ-4860_32580_24108_cancer_215.png,0,1,0,0
396,10732,tissue_classification/normal/TCGA-B0-5083_11017_38933_normal_4787.png,0,0,1,0
397,13052,tissue_classification/stroma/TCGA-BP-4173_60525_2586_stroma_1675.png,0,0,0,1
398,11153,tissue_classification/normal/TCGA-B0-5083_31600_28382_normal_4389.png,0,0,1,0
399,12030,tissue_classification/stroma/TCGA-A3-A8OW_38910_9943_stroma_353.png,0,0,0,1
400,8415,tissue_classification/normal/TCGA-B0-5812_36754_44504_normal_935.png,0,0,1,0
401,7435,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 472.png,0,0,1,0
402,5571,tissue_classification/cancer/TCGA-B0-4690_38982_57981_cancer_4422.png,0,1,0,0
403,4132,tissue_classification/cancer/TCGA-A3-3326_14381_35598_cancer_5613.png,0,1,0,0
404,8235,tissue_classification/normal/TCGA-B0-5083_8317_38033_normal_4613.png,0,0,1,0
405,5208,tissue_classification/cancer/TCGA-AK-3458_42207_17620_cancer_5254.png,0,1,0,0
406,841,tissue_classification/cancer/FIMM_14219_C.mrxs_TumorTile 14.png,0,1,0,0
407,3914,tissue_classification/cancer/TCGA-A3-3324_14110_24425_cancer_9868.png,0,1,0,0
408,2940,tissue_classification/cancer/TCGA-CJ-4907_83864_43147_cancer_963.png,0,1,0,0
409,13821,tissue_classification/stroma/FIMM6_2_ML1412121.mrxs_OtherTile 325.png,0,0,0,1
410,4221,tissue_classification/cancer/TCGA-A3-3326_15881_35298_cancer_5702.png,0,1,0,0
411,9128,tissue_classification/normal/TCGA-CJ-4634_36610_26617_normal_621.png,0,0,1,0
412,2390,tissue_classification/cancer/TCGA-BP-4976_37756_2845_cancer_4369.png,0,1,0,0
413,447,tissue_classification/blood/TCGA-BP-5190_70635_13900_other_845.png,1,0,0,0
414,8799,tissue_classification/normal/TCGA-BP-4170_17303_27893_normal_828.png,0,0,1,0
415,9763,tissue_classification/normal/TCGA-EU-5907_8355_56997_normal_1737.png,0,0,1,0
416,3441,tissue_classification/cancer/FIMM6_41_ML1412160.mrxs_TumorTile 39.png,0,1,0,0
417,13488,tissue_classification/stroma/TCGA-CJ-4918_29556_33854_stroma_810.png,0,0,0,1
418,7216,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 253.png,0,0,1,0
419,2905,tissue_classification/cancer/TCGA-CJ-4884_33962_32530_cancer_626.png,0,1,0,0
420,4558,tissue_classification/cancer/TCGA-A3-3359_21325_37438_cancer_9292.png,0,1,0,0
421,12685,tissue_classification/stroma/TCGA-B0-4696_69590_7341_stroma_1347.png,0,0,0,1
422,10789,tissue_classification/normal/TCGA-B0-5083_11917_38933_normal_4844.png,0,0,1,0
423,6122,tissue_classification/cancer/TCGA-B0-4714_50373_50329_cancer_8243.png,0,1,0,0
424,10502,tissue_classification/normal/TCGA-B0-4699_23800_62975_normal_3415.png,0,0,1,0
425,5783,tissue_classification/cancer/TCGA-B0-4690_42282_58881_cancer_4634.png,0,1,0,0
426,9027,tissue_classification/normal/TCGA-CJ-4634_34510_28717_normal_517.png,0,0,1,0
427,13357,tissue_classification/stroma/TCGA-BP-5190_73271_25592_stroma_582.png,0,0,0,1
428,3915,tissue_classification/cancer/TCGA-A3-3324_14410_21125_cancer_9871.png,0,1,0,0
429,11472,tissue_classification/stroma/FIMM_2973.mrxs_StromaTile 184.png,0,0,0,1
430,10826,tissue_classification/normal/TCGA-B0-5083_12517_39233_normal_4883.png,0,0,1,0
431,5737,tissue_classification/cancer/TCGA-B0-4690_41682_56481_cancer_4588.png,0,1,0,0
432,4069,tissue_classification/cancer/TCGA-A3-3326_13481_32898_cancer_5550.png,0,1,0,0
433,9076,tissue_classification/normal/TCGA-CJ-4634_35410_29017_normal_566.png,0,0,1,0
434,13214,tissue_classification/stroma/TCGA-BP-4781_29319_42511_stroma_864.png,0,0,0,1
435,1225,tissue_classification/cancer/TCGA-CZ-4856_7949_8356_cancer_9564.png,0,1,0,0
436,12464,tissue_classification/stroma/TCGA-A3-A8OW_38910_13543_stroma_365.png,0,0,0,1
437,9739,tissue_classification/normal/TCGA-EU-5907_8055_55197_normal_1713.png,0,0,1,0
438,7344,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 381.png,0,0,1,0
439,1102,tissue_classification/cancer/TCGA-B0-5096_32005_25608_cancer_59.png,0,1,0,0
440,10543,tissue_classification/normal/TCGA-B0-4699_24700_62675_normal_3457.png,0,0,1,0
441,972,tissue_classification/cancer/TCGA-B0-5096_30805_24708_cancer_9.png,0,1,0,0
442,8357,tissue_classification/normal/TCGA-B0-5812_35854_44204_normal_877.png,0,0,1,0
443,13465,tissue_classification/stroma/TCGA-CJ-4918_27756_32654_stroma_787.png,0,0,0,1
444,3141,tissue_classification/cancer/TCGA-CZ-5470_58563_28070_cancer_179.png,0,1,0,0
445,10140,tissue_classification/normal/TCGA-A3-A8OV_60784_15406_normal_5705.png,0,0,1,0
446,2860,tissue_classification/cancer/TCGA-CJ-4884_32762_34630_cancer_581.png,0,1,0,0
447,13408,tissue_classification/stroma/TCGA-CJ-4902_9280_23939_stroma_2429.png,0,0,0,1
448,5544,tissue_classification/cancer/TCGA-B0-4690_38682_55581_cancer_4395.png,0,1,0,0
449,12637,tissue_classification/stroma/TCGA-B0-4696_68090_6741_stroma_1297.png,0,0,0,1
450,11484,tissue_classification/stroma/FIMM_2973.mrxs_StromaTile 197.png,0,0,0,1
451,2624,tissue_classification/cancer/TCGA-CJ-4871_32637_48493_cancer_447.png,0,1,0,0
452,5173,tissue_classification/cancer/TCGA-AK-3458_41607_17320_cancer_5219.png,0,1,0,0
453,262,tissue_classification/blood/TCGA-BP-4982_45194_47997_blood_71.png,1,0,0,0
454,10105,tissue_classification/normal/TCGA-A3-A8OV_60484_10606_normal_5670.png,0,0,1,0
455,114,tissue_classification/blood/FIMM_2973.mrxs_BloodTile 114.png,1,0,0,0
456,2723,tissue_classification/cancer/TCGA-CJ-4881_89403_30808_cancer_739.png,0,1,0,0
457,4975,tissue_classification/cancer/TCGA-AK-3436_12467_45564_cancer_8580.png,0,1,0,0
458,840,tissue_classification/cancer/FIMM_14219_C.mrxs_TumorTile 13.png,0,1,0,0
459,3988,tissue_classification/cancer/TCGA-A3-3326_11981_35598_cancer_5469.png,0,1,0,0
460,666,tissue_classification/cancer/FIMM_2973.mrxs_TumorTile 169.png,0,1,0,0
461,6459,tissue_classification/cancer/TCGA-B0-4828_46237_36488_cancer_6014.png,0,1,0,0
462,712,tissue_classification/cancer/FIMM_2973.mrxs_TumorTile 215.png,0,1,0,0
463,12604,tissue_classification/stroma/TCGA-B0-4696_66890_5541_stroma_1263.png,0,0,0,1
464,6808,tissue_classification/cancer/TCGA-B0-4847_38758_40557_cancer_3537.png,0,1,0,0
465,13639,tissue_classification/stroma/TCGA-G6-A8L8_97402_8702_stroma_2166.png,0,0,0,1
466,11654,tissue_classification/stroma/FIMM_14219_C.mrxs_StromaTile 86.png,0,0,0,1
467,1320,tissue_classification/cancer/FIMM6_2_ML1412121.mrxs_TumorTile 78.png,0,1,0,0
468,2956,tissue_classification/cancer/TCGA-CJ-4916_9936_35668_cancer_7966.png,0,1,0,0
469,11596,tissue_classification/stroma/FIMM_14219_C.mrxs_StromaTile 28.png,0,0,0,1
470,11011,tissue_classification/normal/TCGA-B0-5083_29200_30482_normal_4244.png,0,0,1,0
471,5319,tissue_classification/cancer/TCGA-AK-3458_44307_14920_cancer_5364.png,0,1,0,0
472,13216,tissue_classification/stroma/TCGA-BP-4781_29319_43111_stroma_866.png,0,0,0,1
473,3806,tissue_classification/cancer/TCGA-A3-3324_11710_24725_cancer_9757.png,0,1,0,0
474,9464,tissue_classification/normal/TCGA-CZ-5470_30032_54451_normal_256.png,0,0,1,0
475,6502,tissue_classification/cancer/TCGA-B0-4828_46837_37988_cancer_6057.png,0,1,0,0
476,9383,tissue_classification/normal/TCGA-CZ-5470_28832_52951_normal_175.png,0,0,1,0
477,10031,tissue_classification/normal/FIMM6_41_ML1412160.mrxs_NormalTile 4.png,0,0,1,0
478,11459,tissue_classification/stroma/FIMM_2973.mrxs_StromaTile 171.png,0,0,0,1
479,11113,tissue_classification/normal/TCGA-B0-5083_31000_27782_normal_4349.png,0,0,1,0
480,8762,tissue_classification/normal/TCGA-BP-4170_16703_27593_normal_789.png,0,0,1,0
481,5678,tissue_classification/cancer/TCGA-B0-4690_40782_55881_cancer_4529.png,0,1,0,0
482,6882,tissue_classification/cancer/TCGA-B0-4847_72120_55379_cancer_3653.png,0,1,0,0
483,2976,tissue_classification/cancer/TCGA-CZ-4856_7049_11956_cancer_9519.png,0,1,0,0
484,12204,tissue_classification/stroma/TCGA-CJ-4637_19444_16935_stroma_33.png,0,0,0,1
485,5199,tissue_classification/cancer/TCGA-AK-3458_42207_14920_cancer_5245.png,0,1,0,0
486,11382,tissue_classification/stroma/FIMM_2973.mrxs_StromaTile 92.png,0,0,0,1
487,8079,tissue_classification/normal/TCGA-B0-5083_21173_9829_normal_3986.png,0,0,1,0
488,5124,tissue_classification/cancer/TCGA-AK-3458_40707_17920_cancer_5170.png,0,1,0,0
489,10702,tissue_classification/normal/TCGA-B0-5083_10717_35333_normal_4756.png,0,0,1,0
490,1729,tissue_classification/cancer/TCGA-A3-A6NL_40836_7277_cancer_6799.png,0,1,0,0
491,11509,tissue_classification/stroma/FIMM_2973.mrxs_StromaTile 222.png,0,0,0,1
492,4597,tissue_classification/cancer/TCGA-A3-A6NL_36256_17425_cancer_6857.png,0,1,0,0
493,5368,tissue_classification/cancer/TCGA-AK-3460_18069_17314_cancer_4379.png,0,1,0,0
494,7751,tissue_classification/normal/FIMM_14219_C.mrxs_NormalTile 149.png,0,0,1,0
495,5823,tissue_classification/cancer/TCGA-B0-4690_42882_59481_cancer_4674.png,0,1,0,0
496,7227,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 264.png,0,0,1,0
497,170,tissue_classification/blood/TCGA-BP-4807_56405_55692_blood_5.png,1,0,0,0
498,11301,tissue_classification/stroma/FIMM_2973.mrxs_StromaTile 11.png,0,0,0,1
499,1649,tissue_classification/cancer/TCGA-A3-A6NL_39336_5477_cancer_6719.png,0,1,0,0
500,633,tissue_classification/cancer/FIMM_2973.mrxs_TumorTile 136.png,0,1,0,0
501,1110,tissue_classification/cancer/TCGA-B0-5096_32005_28008_cancer_67.png,0,1,0,0
502,4284,tissue_classification/cancer/TCGA-A3-3343_77767_34005_cancer_9416.png,0,1,0,0
503,8230,tissue_classification/normal/TCGA-B0-5083_8317_36533_normal_4608.png,0,0,1,0
504,5618,tissue_classification/cancer/TCGA-B0-4690_39882_54981_cancer_4469.png,0,1,0,0
505,3298,tissue_classification/cancer/FIMM6_2_ML1412121.mrxs_TumorTile 140.png,0,1,0,0
506,127,tissue_classification/blood/FIMM_22243_C.mrxs_BloodTile 7.png,1,0,0,0
507,2828,tissue_classification/cancer/TCGA-CJ-4884_32162_32830_cancer_549.png,0,1,0,0
508,1543,tissue_classification/cancer/TCGA-A3-A6NL_36936_6677_cancer_6612.png,0,1,0,0
509,13772,tissue_classification/stroma/FIMM6_2_ML1412121.mrxs_OtherTile 242.png,0,0,0,1
510,2881,tissue_classification/cancer/TCGA-CJ-4884_33362_33130_cancer_602.png,0,1,0,0
511,7662,tissue_classification/normal/FIMM_22243_C.mrxs_NormalTile 60.png,0,0,1,0
512,6664,tissue_classification/cancer/TCGA-B0-4828_49237_40988_cancer_6219.png,0,1,0,0
513,1202,tissue_classification/cancer/TCGA-CZ-4856_7349_8056_cancer_9525.png,0,1,0,0
514,6261,tissue_classification/cancer/TCGA-B0-4813_37488_57410_cancer_1289.png,0,1,0,0
515,12177,tissue_classification/stroma/TCGA-BP-5189_53297_5464_normal_647.png,0,0,0,1
516,12520,tissue_classification/stroma/TCGA-A3-A8OW_40110_11143_stroma_425.png,0,0,0,1
517,983,tissue_classification/cancer/FIMM6_2_ML1412121.mrxs_TumorTile 8.png,0,1,0,0
518,588,tissue_classification/cancer/FIMM_2973.mrxs_TumorTile 91.png,0,1,0,0
519,217,tissue_classification/blood/TCGA-B2-4099_7275_3412_other_3736.png,1,0,0,0
520,2594,tissue_classification/cancer/TCGA-CJ-4871_31737_49393_cancer_417.png,0,1,0,0
521,10500,tissue_classification/normal/TCGA-B0-4699_23800_62375_normal_3413.png,0,0,1,0
